,model_name,training_method,balance,sampling_size,sort_by_time,partition_ratio,seed_size,unlabeled_size,test_size,val_score,accuracy,f1_micro,f1_macro,f1_weighted,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted
361,Logistic Regression (Lasso),random_sampling,True,0,True,"[0.5, 0.25, 0.25]",207,102,108,0.644,0.546,0.546,0.549,0.549,0.546,0.617,0.617,0.546,0.546,0.546
362,Logistic Regression (Lasso),random_sampling,True,0,True,"[0.6, 0.2, 0.2]",249,81,87,0.4,0.494,0.494,0.493,0.493,0.494,0.523,0.523,0.494,0.494,0.494
363,Logistic Regression (Lasso),random_sampling,True,0,True,"[0.8, 0.1, 0.1]",333,39,45,0.505,0.622,0.622,0.616,0.616,0.622,0.627,0.627,0.622,0.622,0.622
364,Logistic Regression (Lasso),random_sampling,True,0,False,"[0.5, 0.25, 0.25]",207,102,108,0.333,0.556,0.556,0.562,0.562,0.556,0.573,0.573,0.556,0.556,0.556
365,Logistic Regression (Lasso),random_sampling,True,0,False,"[0.6, 0.2, 0.2]",249,81,87,0.42,0.517,0.517,0.514,0.514,0.517,0.513,0.513,0.517,0.517,0.517
366,Logistic Regression (Lasso),random_sampling,True,0,False,"[0.8, 0.1, 0.1]",333,39,45,0.446,0.556,0.556,0.535,0.535,0.556,0.547,0.547,0.556,0.556,0.556
367,Logistic Regression (Lasso),random_sampling,True,50,True,"[0.5, 0.25, 0.25]",207,102,108,0.329,0.481,0.481,0.476,0.476,0.481,0.485,0.485,0.481,0.481,0.481
368,Logistic Regression (Lasso),random_sampling,True,50,True,"[0.6, 0.2, 0.2]",249,81,87,0.55,0.529,0.529,0.519,0.519,0.529,0.519,0.519,0.529,0.529,0.529
369,Logistic Regression (Lasso),random_sampling,True,50,True,"[0.8, 0.1, 0.1]",333,39,45,0.585,0.6,0.6,0.597,0.597,0.6,0.603,0.603,0.6,0.6,0.6
370,Logistic Regression (Lasso),random_sampling,True,50,False,"[0.5, 0.25, 0.25]",207,102,108,0.476,0.509,0.509,0.508,0.508,0.509,0.507,0.507,0.509,0.509,0.509
371,Logistic Regression (Lasso),random_sampling,True,50,False,"[0.6, 0.2, 0.2]",249,81,87,0.5,0.609,0.609,0.605,0.605,0.609,0.605,0.605,0.609,0.609,0.609
372,Logistic Regression (Lasso),random_sampling,True,50,False,"[0.8, 0.1, 0.1]",333,39,45,0.523,0.511,0.511,0.481,0.481,0.511,0.474,0.474,0.511,0.511,0.511
373,Logistic Regression (Lasso),random_sampling,True,100,True,"[0.5, 0.25, 0.25]",207,102,108,0.499,0.593,0.593,0.58,0.58,0.593,0.58,0.58,0.593,0.593,0.593
374,Logistic Regression (Lasso),random_sampling,True,100,True,"[0.6, 0.2, 0.2]",249,81,87,0.586,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494
375,Logistic Regression (Lasso),random_sampling,True,100,True,"[0.8, 0.1, 0.1]",333,39,45,0.632,0.644,0.644,0.645,0.645,0.644,0.646,0.646,0.644,0.644,0.644
376,Logistic Regression (Lasso),random_sampling,True,100,False,"[0.5, 0.25, 0.25]",207,102,108,0.537,0.556,0.556,0.555,0.555,0.556,0.556,0.556,0.556,0.556,0.556
377,Logistic Regression (Lasso),random_sampling,True,100,False,"[0.6, 0.2, 0.2]",249,81,87,0.429,0.506,0.506,0.511,0.511,0.506,0.519,0.519,0.506,0.506,0.506
378,Logistic Regression (Lasso),random_sampling,True,100,False,"[0.8, 0.1, 0.1]",333,39,45,0.55,0.533,0.533,0.532,0.532,0.533,0.532,0.532,0.533,0.533,0.533
379,Logistic Regression (Lasso),random_sampling,True,300,True,"[0.5, 0.25, 0.25]",207,102,108,0.706,0.583,0.583,0.568,0.568,0.583,0.563,0.563,0.583,0.583,0.583
380,Logistic Regression (Lasso),random_sampling,True,300,True,"[0.6, 0.2, 0.2]",249,81,87,0.527,0.575,0.575,0.568,0.568,0.575,0.566,0.566,0.575,0.575,0.575
381,Logistic Regression (Lasso),random_sampling,True,300,True,"[0.8, 0.1, 0.1]",333,39,45,0.622,0.533,0.533,0.526,0.526,0.533,0.553,0.553,0.533,0.533,0.533
382,Logistic Regression (Lasso),random_sampling,True,300,False,"[0.5, 0.25, 0.25]",207,102,108,0.557,0.546,0.546,0.541,0.541,0.546,0.538,0.538,0.546,0.546,0.546
383,Logistic Regression (Lasso),random_sampling,True,300,False,"[0.6, 0.2, 0.2]",249,81,87,0.609,0.575,0.575,0.565,0.565,0.575,0.561,0.561,0.575,0.575,0.575
384,Logistic Regression (Lasso),random_sampling,True,300,False,"[0.8, 0.1, 0.1]",333,39,45,0.598,0.511,0.511,0.518,0.518,0.511,0.537,0.537,0.511,0.511,0.511
385,Logistic Regression (Lasso),random_sampling,True,600,True,"[0.5, 0.25, 0.25]",207,102,108,0.784,0.574,0.574,0.566,0.566,0.574,0.563,0.563,0.574,0.574,0.574
386,Logistic Regression (Lasso),random_sampling,True,600,True,"[0.6, 0.2, 0.2]",249,81,87,0.8,0.54,0.54,0.528,0.528,0.54,0.524,0.524,0.54,0.54,0.54
387,Logistic Regression (Lasso),random_sampling,True,600,True,"[0.8, 0.1, 0.1]",333,39,45,0.797,0.622,0.622,0.618,0.618,0.622,0.638,0.638,0.622,0.622,0.622
388,Logistic Regression (Lasso),random_sampling,True,600,False,"[0.5, 0.25, 0.25]",207,102,108,0.784,0.583,0.583,0.577,0.577,0.583,0.573,0.573,0.583,0.583,0.583
389,Logistic Regression (Lasso),random_sampling,True,600,False,"[0.6, 0.2, 0.2]",249,81,87,0.824,0.586,0.586,0.588,0.588,0.586,0.591,0.591,0.586,0.586,0.586
390,Logistic Regression (Lasso),random_sampling,True,600,False,"[0.8, 0.1, 0.1]",333,39,45,0.818,0.556,0.556,0.554,0.554,0.556,0.554,0.554,0.556,0.556,0.556
391,Logistic Regression (Lasso),random_sampling,False,0,True,"[0.5, 0.25, 0.25]",3682,1840,1843,0.959,0.96,0.96,0.395,0.944,0.96,0.529,0.936,0.96,0.374,0.96
392,Logistic Regression (Lasso),random_sampling,False,0,True,"[0.6, 0.2, 0.2]",4418,1471,1476,0.952,0.959,0.959,0.345,0.94,0.959,0.432,0.928,0.959,0.343,0.959
393,Logistic Regression (Lasso),random_sampling,False,0,True,"[0.8, 0.1, 0.1]",5891,735,739,0.963,0.957,0.957,0.361,0.938,0.957,0.486,0.928,0.957,0.352,0.957
394,Logistic Regression (Lasso),random_sampling,False,0,False,"[0.5, 0.25, 0.25]",3682,1840,1843,0.958,0.96,0.96,0.395,0.944,0.96,0.529,0.936,0.96,0.374,0.96
395,Logistic Regression (Lasso),random_sampling,False,0,False,"[0.6, 0.2, 0.2]",4418,1471,1476,0.955,0.959,0.959,0.346,0.94,0.959,0.487,0.931,0.959,0.343,0.959
396,Logistic Regression (Lasso),random_sampling,False,0,False,"[0.8, 0.1, 0.1]",5891,735,739,0.962,0.955,0.955,0.359,0.937,0.955,0.43,0.924,0.955,0.352,0.955
397,Logistic Regression (Lasso),random_sampling,False,50,True,"[0.5, 0.25, 0.25]",3682,1840,1843,0.963,0.958,0.958,0.368,0.941,0.958,0.463,0.931,0.958,0.357,0.958
398,Logistic Regression (Lasso),random_sampling,False,50,True,"[0.6, 0.2, 0.2]",4418,1471,1476,0.963,0.961,0.961,0.427,0.946,0.961,0.607,0.941,0.961,0.394,0.961
399,Logistic Regression (Lasso),random_sampling,False,50,True,"[0.8, 0.1, 0.1]",5891,735,739,0.961,0.957,0.957,0.361,0.938,0.957,0.486,0.928,0.957,0.352,0.957
400,Logistic Regression (Lasso),random_sampling,False,50,False,"[0.5, 0.25, 0.25]",3682,1840,1843,0.963,0.957,0.957,0.354,0.94,0.957,0.415,0.927,0.957,0.349,0.957
401,Logistic Regression (Lasso),random_sampling,False,50,False,"[0.6, 0.2, 0.2]",4418,1471,1476,0.961,0.961,0.961,0.412,0.945,0.961,0.598,0.94,0.961,0.384,0.961
402,Logistic Regression (Lasso),random_sampling,False,50,False,"[0.8, 0.1, 0.1]",5891,735,739,0.963,0.957,0.957,0.361,0.938,0.957,0.486,0.928,0.957,0.352,0.957
403,Logistic Regression (Lasso),random_sampling,False,100,True,"[0.5, 0.25, 0.25]",3682,1840,1843,0.956,0.958,0.958,0.386,0.942,0.958,0.63,0.94,0.958,0.366,0.958
404,Logistic Regression (Lasso),random_sampling,False,100,True,"[0.6, 0.2, 0.2]",4418,1471,1476,0.956,0.956,0.956,0.391,0.941,0.956,0.487,0.932,0.956,0.372,0.956
405,Logistic Regression (Lasso),random_sampling,False,100,True,"[0.8, 0.1, 0.1]",5891,735,739,0.949,0.957,0.957,0.361,0.938,0.957,0.486,0.928,0.957,0.352,0.957
406,Logistic Regression (Lasso),random_sampling,False,100,False,"[0.5, 0.25, 0.25]",3682,1840,1843,0.959,0.958,0.958,0.381,0.942,0.958,0.487,0.932,0.958,0.365,0.958
407,Logistic Regression (Lasso),random_sampling,False,100,False,"[0.6, 0.2, 0.2]",4418,1471,1476,0.957,0.956,0.956,0.391,0.941,0.956,0.487,0.932,0.956,0.372,0.956
408,Logistic Regression (Lasso),random_sampling,False,100,False,"[0.8, 0.1, 0.1]",5891,735,739,0.95,0.957,0.957,0.389,0.94,0.957,0.486,0.929,0.957,0.372,0.957
409,Logistic Regression (Lasso),random_sampling,False,300,True,"[0.5, 0.25, 0.25]",3682,1840,1843,0.967,0.959,0.959,0.386,0.943,0.959,0.598,0.939,0.959,0.367,0.959
410,Logistic Regression (Lasso),random_sampling,False,300,True,"[0.6, 0.2, 0.2]",4418,1471,1476,0.962,0.959,0.959,0.392,0.943,0.959,0.487,0.933,0.959,0.373,0.959
411,Logistic Regression (Lasso),random_sampling,False,300,True,"[0.8, 0.1, 0.1]",5891,735,739,0.969,0.957,0.957,0.361,0.938,0.957,0.486,0.928,0.957,0.352,0.957
412,Logistic Regression (Lasso),random_sampling,False,300,False,"[0.5, 0.25, 0.25]",3682,1840,1843,0.969,0.96,0.96,0.412,0.944,0.96,0.696,0.945,0.96,0.383,0.96
413,Logistic Regression (Lasso),random_sampling,False,300,False,"[0.6, 0.2, 0.2]",4418,1471,1476,0.956,0.959,0.959,0.392,0.943,0.959,0.487,0.933,0.959,0.373,0.959
414,Logistic Regression (Lasso),random_sampling,False,300,False,"[0.8, 0.1, 0.1]",5891,735,739,0.964,0.957,0.957,0.36,0.938,0.957,0.431,0.925,0.957,0.352,0.957
415,Logistic Regression (Lasso),random_sampling,False,600,True,"[0.5, 0.25, 0.25]",3682,1840,1843,0.962,0.957,0.957,0.376,0.942,0.957,0.423,0.929,0.957,0.365,0.957
416,Logistic Regression (Lasso),random_sampling,False,600,True,"[0.6, 0.2, 0.2]",4418,1471,1476,0.955,0.96,0.96,0.418,0.946,0.96,0.503,0.936,0.96,0.393,0.96
417,Logistic Regression (Lasso),random_sampling,False,600,True,"[0.8, 0.1, 0.1]",5891,735,739,0.969,0.959,0.959,0.426,0.944,0.959,0.654,0.942,0.959,0.392,0.959
418,Logistic Regression (Lasso),random_sampling,False,600,False,"[0.5, 0.25, 0.25]",3682,1840,1843,0.966,0.958,0.958,0.385,0.941,0.958,0.612,0.939,0.958,0.366,0.958
419,Logistic Regression (Lasso),random_sampling,False,600,False,"[0.6, 0.2, 0.2]",4418,1471,1476,0.953,0.959,0.959,0.418,0.945,0.959,0.503,0.935,0.959,0.393,0.959
420,Logistic Regression (Lasso),random_sampling,False,600,False,"[0.8, 0.1, 0.1]",5891,735,739,0.97,0.961,0.961,0.422,0.945,0.961,0.571,0.938,0.961,0.392,0.961
421,Logistic Regression (Lasso),active_learning,True,0,True,"[0.5, 0.25, 0.25]",207,102,108,0.644,0.546,0.546,0.549,0.549,0.546,0.617,0.617,0.546,0.546,0.546
422,Logistic Regression (Lasso),active_learning,True,0,True,"[0.6, 0.2, 0.2]",249,81,87,0.4,0.494,0.494,0.493,0.493,0.494,0.523,0.523,0.494,0.494,0.494
423,Logistic Regression (Lasso),active_learning,True,0,True,"[0.8, 0.1, 0.1]",333,39,45,0.505,0.622,0.622,0.616,0.616,0.622,0.627,0.627,0.622,0.622,0.622
424,Logistic Regression (Lasso),active_learning,True,0,False,"[0.5, 0.25, 0.25]",207,102,108,0.333,0.556,0.556,0.562,0.562,0.556,0.573,0.573,0.556,0.556,0.556
425,Logistic Regression (Lasso),active_learning,True,0,False,"[0.6, 0.2, 0.2]",249,81,87,0.42,0.517,0.517,0.514,0.514,0.517,0.513,0.513,0.517,0.517,0.517
426,Logistic Regression (Lasso),active_learning,True,0,False,"[0.8, 0.1, 0.1]",333,39,45,0.446,0.556,0.556,0.535,0.535,0.556,0.547,0.547,0.556,0.556,0.556
427,Logistic Regression (Lasso),active_learning,True,50,True,"[0.5, 0.25, 0.25]",207,102,108,0.349,0.472,0.472,0.471,0.471,0.472,0.474,0.474,0.472,0.472,0.472
428,Logistic Regression (Lasso),active_learning,True,50,True,"[0.6, 0.2, 0.2]",249,81,87,0.55,0.54,0.54,0.538,0.538,0.54,0.542,0.542,0.54,0.54,0.54
429,Logistic Regression (Lasso),active_learning,True,50,True,"[0.8, 0.1, 0.1]",333,39,45,0.56,0.6,0.6,0.599,0.599,0.6,0.61,0.61,0.6,0.6,0.6
430,Logistic Regression (Lasso),active_learning,True,50,False,"[0.5, 0.25, 0.25]",207,102,108,0.387,0.556,0.556,0.558,0.558,0.556,0.56,0.56,0.556,0.556,0.556
431,Logistic Regression (Lasso),active_learning,True,50,False,"[0.6, 0.2, 0.2]",249,81,87,0.5,0.54,0.54,0.536,0.536,0.54,0.532,0.532,0.54,0.54,0.54
432,Logistic Regression (Lasso),active_learning,True,50,False,"[0.8, 0.1, 0.1]",333,39,45,0.4,0.6,0.6,0.594,0.594,0.6,0.593,0.593,0.6,0.6,0.6
433,Logistic Regression (Lasso),active_learning,True,100,True,"[0.5, 0.25, 0.25]",207,102,108,0.579,0.593,0.593,0.584,0.584,0.593,0.584,0.584,0.593,0.593,0.593
434,Logistic Regression (Lasso),active_learning,True,100,True,"[0.6, 0.2, 0.2]",249,81,87,0.529,0.506,0.506,0.493,0.493,0.506,0.492,0.492,0.506,0.506,0.506
435,Logistic Regression (Lasso),active_learning,True,100,True,"[0.8, 0.1, 0.1]",333,39,45,0.56,0.6,0.6,0.599,0.599,0.6,0.61,0.61,0.6,0.6,0.6
436,Logistic Regression (Lasso),active_learning,True,100,False,"[0.5, 0.25, 0.25]",207,102,108,0.501,0.556,0.556,0.558,0.558,0.556,0.56,0.56,0.556,0.556,0.556
437,Logistic Regression (Lasso),active_learning,True,100,False,"[0.6, 0.2, 0.2]",249,81,87,0.502,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563
438,Logistic Regression (Lasso),active_learning,True,100,False,"[0.8, 0.1, 0.1]",333,39,45,0.4,0.6,0.6,0.594,0.594,0.6,0.593,0.593,0.6,0.6,0.6
439,Logistic Regression (Lasso),active_learning,True,300,True,"[0.5, 0.25, 0.25]",207,102,108,0.565,0.583,0.583,0.577,0.577,0.583,0.576,0.576,0.583,0.583,0.583
440,Logistic Regression (Lasso),active_learning,True,300,True,"[0.6, 0.2, 0.2]",249,81,87,0.529,0.506,0.506,0.493,0.493,0.506,0.492,0.492,0.506,0.506,0.506
441,Logistic Regression (Lasso),active_learning,True,300,True,"[0.8, 0.1, 0.1]",333,39,45,0.56,0.6,0.6,0.599,0.599,0.6,0.61,0.61,0.6,0.6,0.6
442,Logistic Regression (Lasso),active_learning,True,300,False,"[0.5, 0.25, 0.25]",207,102,108,0.563,0.537,0.537,0.536,0.536,0.537,0.536,0.536,0.537,0.537,0.537
443,Logistic Regression (Lasso),active_learning,True,300,False,"[0.6, 0.2, 0.2]",249,81,87,0.502,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563
444,Logistic Regression (Lasso),active_learning,True,300,False,"[0.8, 0.1, 0.1]",333,39,45,0.4,0.6,0.6,0.594,0.594,0.6,0.593,0.593,0.6,0.6,0.6
445,Logistic Regression (Lasso),active_learning,True,600,True,"[0.5, 0.25, 0.25]",207,102,108,0.565,0.583,0.583,0.577,0.577,0.583,0.576,0.576,0.583,0.583,0.583
446,Logistic Regression (Lasso),active_learning,True,600,True,"[0.6, 0.2, 0.2]",249,81,87,0.529,0.506,0.506,0.493,0.493,0.506,0.492,0.492,0.506,0.506,0.506
447,Logistic Regression (Lasso),active_learning,True,600,True,"[0.8, 0.1, 0.1]",333,39,45,0.56,0.6,0.6,0.599,0.599,0.6,0.61,0.61,0.6,0.6,0.6
448,Logistic Regression (Lasso),active_learning,True,600,False,"[0.5, 0.25, 0.25]",207,102,108,0.563,0.537,0.537,0.536,0.536,0.537,0.536,0.536,0.537,0.537,0.537
449,Logistic Regression (Lasso),active_learning,True,600,False,"[0.6, 0.2, 0.2]",249,81,87,0.502,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563
450,Logistic Regression (Lasso),active_learning,True,600,False,"[0.8, 0.1, 0.1]",333,39,45,0.4,0.6,0.6,0.594,0.594,0.6,0.593,0.593,0.6,0.6,0.6
451,Logistic Regression (Lasso),active_learning,False,0,True,"[0.5, 0.25, 0.25]",3682,1840,1843,0.959,0.96,0.96,0.395,0.944,0.96,0.529,0.936,0.96,0.374,0.96
452,Logistic Regression (Lasso),active_learning,False,0,True,"[0.6, 0.2, 0.2]",4418,1471,1476,0.952,0.959,0.959,0.345,0.94,0.959,0.432,0.928,0.959,0.343,0.959
453,Logistic Regression (Lasso),active_learning,False,0,True,"[0.8, 0.1, 0.1]",5891,735,739,0.963,0.957,0.957,0.361,0.938,0.957,0.486,0.928,0.957,0.352,0.957
454,Logistic Regression (Lasso),active_learning,False,0,False,"[0.5, 0.25, 0.25]",3682,1840,1843,0.958,0.96,0.96,0.395,0.944,0.96,0.529,0.936,0.96,0.374,0.96
455,Logistic Regression (Lasso),active_learning,False,0,False,"[0.6, 0.2, 0.2]",4418,1471,1476,0.955,0.959,0.959,0.346,0.94,0.959,0.487,0.931,0.959,0.343,0.959
456,Logistic Regression (Lasso),active_learning,False,0,False,"[0.8, 0.1, 0.1]",5891,735,739,0.962,0.955,0.955,0.359,0.937,0.955,0.43,0.924,0.955,0.352,0.955
457,Logistic Regression (Lasso),active_learning,False,50,True,"[0.5, 0.25, 0.25]",3682,1840,1843,0.957,0.958,0.958,0.397,0.943,0.958,0.543,0.937,0.958,0.374,0.958
458,Logistic Regression (Lasso),active_learning,False,50,True,"[0.6, 0.2, 0.2]",4418,1471,1476,0.962,0.961,0.961,0.433,0.947,0.961,0.534,0.938,0.961,0.404,0.961
459,Logistic Regression (Lasso),active_learning,False,50,True,"[0.8, 0.1, 0.1]",5891,735,739,0.96,0.957,0.957,0.36,0.938,0.957,0.431,0.925,0.957,0.352,0.957
460,Logistic Regression (Lasso),active_learning,False,50,False,"[0.5, 0.25, 0.25]",3682,1840,1843,0.959,0.958,0.958,0.384,0.942,0.958,0.529,0.935,0.958,0.366,0.958
461,Logistic Regression (Lasso),active_learning,False,50,False,"[0.6, 0.2, 0.2]",4418,1471,1476,0.96,0.961,0.961,0.412,0.945,0.961,0.598,0.94,0.961,0.384,0.961
462,Logistic Regression (Lasso),active_learning,False,50,False,"[0.8, 0.1, 0.1]",5891,735,739,0.96,0.957,0.957,0.36,0.938,0.957,0.431,0.925,0.957,0.352,0.957
463,Logistic Regression (Lasso),active_learning,False,100,True,"[0.5, 0.25, 0.25]",3682,1840,1843,0.954,0.959,0.959,0.37,0.942,0.959,0.52,0.934,0.959,0.358,0.959
464,Logistic Regression (Lasso),active_learning,False,100,True,"[0.6, 0.2, 0.2]",4418,1471,1476,0.949,0.959,0.959,0.404,0.944,0.959,0.487,0.933,0.959,0.383,0.959
465,Logistic Regression (Lasso),active_learning,False,100,True,"[0.8, 0.1, 0.1]",5891,735,739,0.95,0.958,0.958,0.393,0.941,0.958,0.542,0.933,0.958,0.372,0.958
466,Logistic Regression (Lasso),active_learning,False,100,False,"[0.5, 0.25, 0.25]",3682,1840,1843,0.956,0.96,0.96,0.402,0.944,0.96,0.698,0.946,0.96,0.375,0.96
467,Logistic Regression (Lasso),active_learning,False,100,False,"[0.6, 0.2, 0.2]",4418,1471,1476,0.951,0.961,0.961,0.43,0.946,0.961,0.696,0.947,0.961,0.395,0.961
468,Logistic Regression (Lasso),active_learning,False,100,False,"[0.8, 0.1, 0.1]",5891,735,739,0.947,0.957,0.957,0.389,0.94,0.957,0.486,0.929,0.957,0.372,0.957
469,Logistic Regression (Lasso),active_learning,False,300,True,"[0.5, 0.25, 0.25]",3682,1840,1843,0.952,0.959,0.959,0.387,0.942,0.959,0.604,0.939,0.959,0.366,0.959
470,Logistic Regression (Lasso),active_learning,False,300,True,"[0.6, 0.2, 0.2]",4418,1471,1476,0.956,0.961,0.961,0.429,0.946,0.961,0.641,0.944,0.961,0.395,0.961
471,Logistic Regression (Lasso),active_learning,False,300,True,"[0.8, 0.1, 0.1]",5891,735,739,0.967,0.958,0.958,0.393,0.941,0.958,0.542,0.933,0.958,0.372,0.958
472,Logistic Regression (Lasso),active_learning,False,300,False,"[0.5, 0.25, 0.25]",3682,1840,1843,0.955,0.961,0.961,0.423,0.946,0.961,0.688,0.946,0.961,0.391,0.961
473,Logistic Regression (Lasso),active_learning,False,300,False,"[0.6, 0.2, 0.2]",4418,1471,1476,0.947,0.959,0.959,0.415,0.944,0.959,0.626,0.942,0.959,0.385,0.959
474,Logistic Regression (Lasso),active_learning,False,300,False,"[0.8, 0.1, 0.1]",5891,735,739,0.964,0.958,0.958,0.393,0.941,0.958,0.542,0.933,0.958,0.372,0.958
475,Logistic Regression (Lasso),active_learning,False,600,True,"[0.5, 0.25, 0.25]",3682,1840,1843,0.962,0.959,0.959,0.404,0.944,0.959,0.503,0.935,0.959,0.381,0.959
476,Logistic Regression (Lasso),active_learning,False,600,True,"[0.6, 0.2, 0.2]",4418,1471,1476,0.95,0.96,0.96,0.427,0.946,0.96,0.59,0.941,0.96,0.395,0.96
477,Logistic Regression (Lasso),active_learning,False,600,True,"[0.8, 0.1, 0.1]",5891,735,739,0.968,0.959,0.959,0.422,0.943,0.959,0.57,0.936,0.959,0.392,0.959
478,Logistic Regression (Lasso),active_learning,False,600,False,"[0.5, 0.25, 0.25]",3682,1840,1843,0.96,0.958,0.958,0.408,0.944,0.958,0.554,0.938,0.958,0.382,0.958
479,Logistic Regression (Lasso),active_learning,False,600,False,"[0.6, 0.2, 0.2]",4418,1471,1476,0.947,0.96,0.96,0.406,0.945,0.96,0.506,0.935,0.96,0.383,0.96
480,Logistic Regression (Lasso),active_learning,False,600,False,"[0.8, 0.1, 0.1]",5891,735,739,0.967,0.961,0.961,0.427,0.944,0.961,0.654,0.942,0.961,0.392,0.961
